5,Tyrell Williams,LAC,9.3,6200.0,2.083697297
6,O.J. Howard,TB,19.3,6000.0,1.313448201
7,Travis Kelce,KC,25.4,7600.0,1.4968349419999998
8,Chiefs,KC,6.0,3900.0,2.13141499
0,Cam Newton,CAR,15.72,8700.0,1.957563462
1,Saquon Barkley,NYG,12.0,8600.0,1.7062731469999999
2,Derrick Henry,TEN,17.8,5500.0,1.688759941
3,Odell Beckham,NYG,21.3,8400.0,2.000090771
4,Amari Cooper,DAL,10.5,6500.0,1.9655442930000002
5,Allen Robinson,CHI,28.3,6300.0,1.9485076819999998
6,Jordan Reed,WAS,7.1,5200.0,0.8828472184
7,Duke Johnson,CLE,12.6,5600.0,1.590620544
8,Packers,GB,14.0,3900.0,2.495813133
0,Jared Goff,LAR,21.02,8100.0,1.74620696
1,Joe Mixon,CIN,9.5,8000.0,1.752506602
2,Nick Chubb,CLE,34.4,6700.0,1.422585649
3,Corey Davis,TEN,22.0,5800.0,2.166177481
4,Larry Fitzgerald,ARI,8.0,5800.0,2.101202378
5,Tyrell Williams,LAC,6.6,6500.0,2.100175948
6,Austin Hooper,ATL,16.6,5800.0,1.002862106
7,Mike Evans,TB,6.6,7500.0,1.556943585
8,Bears,CHI,12.0,5000.0,2.250347905
0,Cam Newton,CAR,25.48,8600.0,2.338517871
1,Saquon Barkley,NYG,34.2,8800.0,1.7369406569999999
2,Adrian Peterson,WAS,17.1,6300.0,1.775201815
3,Stefon Diggs,MIN,25.1,7300.0,2.020453442
4,Mohamed Sanu,ATL,7.9,5300.0,2.031030447
5,Alshon Jeffery,PHI,5.3,7300.0,1.94017494
6,Evan Engram,NYG,7.6,5800.0,0.8566518736
7,Phillip Lindsay,DEN,24.6,6400.0,1.5882513180000002
8,Chiefs,KC,11.0,3200.0,1.854308882
0,Matt Ryan,ATL,14.74,8400.0,1.380978729
1,Peyton Barber,TB,18.0,5400.0,1.2667289640000001
2,Todd Gurley,LAR,10.9,10600.0,1.9428231580000002
3,Josh Doctson,WAS,4.7,5500.0,2.249717928
4,Robert Woods,LAR,15.2,7500.0,2.0834720509999998
5,Tyler Lockett,SEA,9.7,6200.0,1.901613842
6,Jordan Reed,WAS,16.6,5400.0,0.700574425
7,Chris Carson,SEA,12.3,6200.0,1.423513059
8,Cowboys,DAL,6.0,3400.0,1.119662258
0,Patrick Mahomes,KC,33.0,9500.0,1.9792633990000001
1,Gus Edwards,BAL,8.2,6400.0,1.7042746990000002
2,Tarik Cohen,CHI,28.64,6100.0,1.717030056
3,Alshon Jeffery,PHI,4.6,7000.0,1.9887805440000002
4,Tyler Lockett,SEA,12.7,6700.0,2.050180236
5,Curtis Samuel,CAR,12.6,5500.0,2.052710873
6,Jimmy Graham,GB,9.0,5800.0,0.8867853162999999
