,Actual_Points,sdPts
472,5.1,0.5
508,1.8,1.4
523,2.6,0.7
527,6.9,0.8
543,1.9,1.1
556,2.1,0.6
578,3.4,0.7
589,0.0,1.4
592,16.9,1.3
594,5.1,0.2
613,2.7,0.8
619,0.0,0.6
657,0.0,0.8
658,1.9,1.0
663,9.9,0.9
671,0.0,0.5
674,1.1,0.7
676,0.0,0.4
705,1.7,0.7
709,1.1,0.5
713,3.6,0.3
715,1.2,0.6
719,1.2,0.7
733,0.0,0.8
737,4.9,0.7
768,9.8,0.7
773,0.0,0.7
777,0.0,0.4
797,0.0,0.5
812,0.0,0.4
827,0.0,0.4
839,0.0,0.4
848,0.9,0.6
852,2.0,0.5
854,0.0,0.4
863,0.0,0.3
891,1.7,0.5
897,9.1,0.2
913,0.0,0.3
929,0.0,0.4
932,0.0,0.3
942,0.0,0.3
968,0.0,0.2
983,0.0,0.3
984,0.0,0.2
990,0.0,0.3
996,0.0,0.2
1002,0.0,0.1
1005,0.0,0.2
1011,0.0,0.1
1017,0.0,0.0
1018,0.0,0.1
1023,0.0,0.1
1044,0.0,0.1
1054,0.0,0.0
47,25.4,1.5
84,18.8,1.7
113,13.5,1.9
115,3.0,1.8
126,19.3,1.3
134,16.6,1.5
151,3.8,1.9
169,7.3,2.3
212,9.8,0.7
260,4.0,1.7
266,5.4,0.8
295,5.6,0.7
417,8.2,1.1
492,8.7,0.8
504,14.2,0.7
505,1.8,0.9
507,0.0,1.1
512,3.0,1.7
543,19.3,0.7
545,6.5,0.4
549,0.0,0.5
560,6.3,1.0
565,0.0,0.8
571,2.6,0.8
579,0.0,0.8
614,2.5,0.7
615,8.3,0.5
620,1.7,0.7
636,2.0,0.5
645,7.2,0.7
664,0.0,0.6
668,3.8,0.2
676,3.1,0.5
679,0.0,0.5
693,10.3,0.6
696,0.0,1.0
697,2.7,0.5
698,5.0,0.6
701,1.0,0.6
708,4.9,0.8
712,0.0,0.7
726,0.0,0.5
736,0.0,0.5
751,0.0,0.4
765,0.0,0.9
770,1.1,0.7
776,0.0,0.5
780,0.0,0.6
801,1.1,0.5
802,0.0,0.6
816,0.0,0.5
824,1.3,0.4
836,7.5,0.4
864,0.0,0.3
866,0.0,0.5
869,0.0,0.4
893,2.6,0.5
904,1.0,0.4
911,0.0,0.2
915,0.0,0.3
949,0.0,0.2
957,0.0,0.2
972,0.0,0.1
973,0.0,0.2
975,0.0,0.2
976,0.0,0.3
980,0.0,0.1
981,0.0,0.1
985,0.0,0.2
999,0.0,0.2
1011,0.0,0.1
1034,0.0,0.1
44,7.6,1.2
72,33.5,1.9
85,12.8,2.1
107,2.0,1.5
112,6.0,1.8
144,8.0,1.4
151,1.9,1.4
161,7.2,1.8
188,2.3,2.0
202,5.1,1.9
208,26.6,1.6
257,3.8,1.9
272,7.1,0.9
327,6.6,1.0
332,16.6,1.0
343,12.4,0.7
421,0.0,0.9
425,7.6,0.6
450,4.9,1.6
494,7.3,1.1
529,7.3,0.8
574,2.3,1.0
585,1.9,1.2
599,2.9,0.8
600,1.4,0.5
613,1.2,0.7
623,2.8,1.2
637,12.0,0.6
676,0.0,0.3
678,8.5,0.6
680,6.0,1.2
693,4.0,0.3
697,1.0,0.6
744,1.1,0.2
745,0.0,0.7
777,10.0,0.6
789,0.0,0.5
802,0.0,0.7
818,0.0,0.5
821,0.0,0.5
827,1.8,0.4
828,1.5,1.2
833,0.0,0.7
850,3.4,0.3
853,1.1,0.5
868,0.0,0.4
874,0.0,0.7
876,0.0,0.7
893,1.0,0.3
911,0.0,0.6
930,3.5,0.3
942,0.0,0.3
944,9.8,0.4
947,2.1,0.5
971,1.6,0.3
972,2.2,0.4
975,3.5,0.4
977,0.0,0.2
981,2.2,0.4
989,3.1,0.3
999,2.3,0.3
1009,0.0,0.1
1013,0.0,0.2
1016,0.0,0.3
1033,2.5,0.5
1068,0.0,0.2
1079,0.0,0.1
1080,0.0,0.2
1082,0.0,0.0
1117,0.0,0.2
1119,0.0,0.1
1125,1.1,0.1
1149,0.0,0.0
49,23.7,1.1
50,2.5,1.5
117,7.9,1.9
147,10.6,1.7
153,0.0,1.7
164,1.4,1.3
167,10.3,1.0
194,6.3,1.8
212,1.8,1.0
216,10.2,1.6
244,7.6,0.9
250,4.7,0.8
286,16.6,0.7
300,2.3,0.6
321,1.0,0.6
362,5.6,0.7
366,4.0,0.3
446,7.4,0.6
447,2.2,0.9
487,0.0,0.7
509,18.4,0.6
510,2.4,0.4
535,4.4,1.2
540,0.0,0.6
550,0.0,0.9
577,2.6,0.9
598,8.0,0.9
607,9.3,0.9
608,0.0,1.2
622,16.5,1.0
625,0.0,0.6
635,1.6,0.5
638,0.0,0.6
653,3.7,0.4
716,2.2,0.8
718,1.7,0.3
728,3.6,0.5
732,0.8,0.6
745,1.4,0.7
762,2.6,0.6
767,1.3,0.6
785,1.8,0.9
786,5.2,0.4
807,5.6,0.3
809,0.0,0.6
811,0.0,1.0
827,3.5,0.5
850,0.0,0.6
859,0.0,0.4
863,0.0,0.6
894,6.9,0.6
895,5.9,0.4
901,0.0,0.3
925,2.9,0.3
927,0.0,0.2
937,0.0,0.3
961,0.8,0.2
964,0.9,0.4
983,0.0,0.1
988,0.0,0.2
992,0.0,0.3
1019,0.0,0.2
1030,0.0,0.2
1032,1.6,0.1
1043,2.4,0.2
1055,0.0,0.2
1064,0.0,0.1
1072,0.0,0.1
1099,11.9,0.0
66,18.6,1.3
71,8.8,1.9
128,13.1,1.4
140,19.0,1.9
174,9.6,1.7
180,10.2,1.2
224,2.1,0.9
227,10.1,1.3
233,2.8,1.5
247,5.6,1.1
257,14.8,1.9
314,10.5,0.5
321,4.2,0.9
341,4.4,1.0
344,9.8,0.6
363,9.2,1.3
407,13.3,2.4
416,3.2,0.7
421,5.4,0.7
423,6.9,0.8
510,1.0,0.6
548,7.9,0.6
595,2.3,0.8
619,14.3,0.5
630,5.5,0.9
638,2.3,1.1
655,5.3,0.8
702,1.1,0.9
715,0.0,0.9
716,3.1,1.4
735,-1.0,0.5
741,2.6,0.7
749,3.5,0.6
752,0.0,0.5
764,4.0,0.8
771,0.0,0.8
792,2.9,0.7
799,0.9,0.7
814,2.4,0.6
820,9.7,0.3
829,1.3,0.4
834,10.9,0.8
865,0.7,0.5
892,0.0,0.8
901,7.1,0.7
906,0.0,0.4
907,1.9,0.5
920,12.5,0.5
924,0.0,0.9
925,3.4,0.5
926,0.4,0.8
927,0.0,0.5
932,1.0,0.6
948,0.0,0.9
960,0.7,0.8
962,0.0,0.8
988,0.0,0.6
995,1.3,0.5
1007,0.0,0.2
1018,0.0,0.4
1023,0.0,0.5
1028,0.0,0.5
1051,0.9,0.2
1054,0.0,0.6
1086,7.2,0.4
1092,0.0,0.4
1093,0.0,0.2
1135,0.0,0.1
1137,0.8,0.1
1138,1.8,0.4
1146,0.0,0.4
1159,0.0,0.3
1174,0.0,0.2
1176,4.9,0.2
1209,0.0,0.1
1214,0.0,0.1
1238,0.0,0.2
1253,3.7,0.1
1258,0.0,0.1
1282,2.9,0.0
44,32.8,1.5
75,12.8,1.3
90,10.2,1.2
92,4.1,1.8
95,10.0,1.8
145,19.5,1.7
210,5.1,1.3
232,2.3,2.0
238,1.8,1.3
242,4.1,2.2
333,5.3,0.5
340,4.8,1.7
365,12.9,0.6
380,0.0,0.6
411,9.0,0.9
414,1.2,2.2
416,4.1,0.8
465,0.0,0.6
474,5.8,0.7
488,3.9,0.4
514,6.2,0.6
515,6.2,0.6
556,0.9,0.8
578,1.2,0.7
588,2.5,0.5
615,6.2,0.5
623,1.5,0.4
630,2.0,0.8
642,2.9,1.2
668,0.0,0.8
680,10.7,0.7
688,0.9,1.1
689,1.7,0.6
709,3.0,0.8
713,1.4,0.8
772,0.0,0.4
782,0.0,0.7
806,11.4,0.6
818,1.3,0.8
819,0.0,0.6
824,1.7,0.8
830,0.0,0.5
840,1.2,0.5
862,0.0,0.8
866,11.7,1.5
880,0.0,0.5
889,1.8,0.4
898,0.0,0.6
910,7.5,0.8
913,0.0,0.5
924,0.0,0.8
934,2.8,0.5
948,2.4,0.6
950,0.0,0.8
954,0.0,0.7
961,0.0,0.7
976,0.0,0.7
1004,1.2,0.7
1008,0.0,0.5
1019,0.0,0.5
1031,0.0,0.8
1039,0.0,0.5
1046,6.6,0.6
1061,0.0,0.3
1064,1.0,0.6
1065,0.0,0.4
1084,0.0,0.2
1099,11.0,0.3
1105,1.4,0.4
1123,0.0,0.4
1144,7.1,0.2
1151,0.8,0.4
1171,0.0,0.3
1191,0.0,0.2
1200,0.0,0.3
1202,0.9,0.4
1207,0.0,0.1
1235,0.0,0.4
1240,0.0,0.3
1243,0.0,0.2
1253,0.0,0.1
1279,0.0,0.1
1294,0.0,0.1
1308,0.0,0.1
1309,0.0,0.1
1310,0.0,0.1
48,17.2,1.1
70,6.3,1.3
89,14.5,1.5
105,30.5,1.6
108,20.7,1.8
135,15.1,1.5
239,5.7,1.3
250,5.0,1.9
282,5.7,1.2
287,14.2,1.7
309,0.0,0.3
313,2.3,1.1
327,9.2,0.8
368,1.7,0.6
407,3.2,0.5
413,1.9,0.7
464,5.2,0.4
515,12.2,0.8
528,0.8,0.5
566,0.0,2.0
573,4.9,0.3
598,4.6,0.4
600,1.7,0.6
605,0.0,0.9
606,3.8,1.1
616,5.1,1.3
627,7.1,0.7
632,0.0,1.3
636,2.9,0.9
646,1.1,0.8
676,0.0,1.2
706,10.5,0.7
716,1.4,0.9
766,0.0,0.6
767,0.0,0.6
778,4.2,1.4
789,0.0,0.4
795,0.9,0.5
796,9.1,0.7
823,0.0,0.6
824,0.0,1.2
825,4.3,0.7
829,0.0,0.7
852,5.0,0.4
857,0.0,0.5
863,0.0,0.4
880,0.0,0.5
898,0.0,0.7
899,0.0,0.3
921,1.0,0.5
925,0.0,0.6
926,1.2,0.5
928,0.0,0.8
953,1.8,0.5
954,5.2,0.8
964,3.6,0.7
973,1.0,0.7
991,6.8,0.6
1007,0.0,0.5
1009,0.0,0.4
1027,0.4,0.4
1030,0.0,0.7
1043,2.6,0.4
1050,0.0,0.6
1051,9.9,0.7
1074,1.7,0.5
1087,0.0,0.5
1092,7.5,0.6
1096,2.5,0.5
1098,0.0,0.5
1111,0.0,0.3
1149,0.0,0.1
1176,0.0,0.1
1216,0.0,0.2
1219,1.4,0.3
1224,0.0,0.3
1227,0.0,0.2
1256,0.0,0.2
1259,0.0,0.2
1265,1.6,0.1
1273,1.4,0.1
1280,0.0,0.2
1295,0.0,0.1
1336,0.0,0.0
50,9.6,0.9
79,3.7,1.8
83,1.3,1.5
86,6.6,1.3
88,3.1,1.5
107,3.3,2.0
262,4.5,2.0
292,11.5,0.9
310,6.8,2.1
311,1.4,1.8
319,2.4,2.3
350,3.8,1.0
364,0.0,1.0
386,4.7,0.9
404,8.3,0.9
421,2.6,0.4
449,3.2,0.5
484,11.6,0.4
503,0.0,1.0
515,7.1,0.4
600,4.1,0.8
611,3.7,0.3
632,7.4,0.9
640,0.7,1.0
644,0.4,0.9
648,6.3,0.8
650,0.0,0.5
653,1.4,0.6
660,6.5,0.4
698,2.4,1.0
721,0.0,0.9
731,0.0,1.1
732,0.0,1.1
739,4.8,1.1
747,0.0,0.8
788,2.4,0.4
794,0.0,0.9
807,1.9,0.5
813,4.9,1.4
832,0.0,0.7
833,0.0,0.7
838,3.4,0.5
839,3.5,0.9
840,3.7,0.6
848,0.0,0.6
869,1.3,0.7
870,0.0,0.3
882,0.0,0.5
895,3.8,0.7
912,3.0,1.1
919,3.3,0.5
928,0.0,0.8
939,0.0,0.4
941,2.1,0.4
942,2.8,0.7
949,0.7,0.6
959,1.1,0.8
960,4.7,0.3
969,6.6,0.6
973,0.0,0.8
975,1.1,0.5
995,0.0,0.6
1007,0.0,0.4
1028,0.0,0.6
1036,0.0,0.4
1046,9.4,0.9
1059,13.1,0.4
1085,0.0,0.2
1090,0.0,0.5
1098,0.0,0.6
1108,0.0,0.2
1116,1.6,0.2
1125,0.0,0.3
1144,0.0,0.1
1165,0.0,0.1
1169,0.0,0.3
1182,0.0,0.1
1193,0.0,0.2
1199,0.0,0.2
1208,0.0,0.3
1220,11.5,0.2
1226,6.3,0.2
1243,0.0,0.1
1244,7.0,0.2
1264,0.0,0.2
1286,0.0,0.1
48,7.9,1.2
98,4.3,1.5
99,10.9,1.4
111,29.0,1.2
131,3.0,1.7
160,0.0,1.2
262,17.2,2.1
275,14.3,1.4
276,14.8,1.9
354,4.6,1.1
392,1.8,1.3
400,4.9,0.8
411,5.4,0.9
423,28.7,0.7
463,5.5,0.5
490,12.8,0.3
514,12.9,0.4
529,6.9,0.5
610,0.8,0.4
631,2.6,0.9
640,15.3,0.7
645,8.1,0.7
655,0.0,1.0
656,2.5,0.7
678,0.0,0.7
683,0.0,0.8
687,1.8,1.3
693,9.4,0.3
698,1.6,0.9
715,2.1,0.9
759,2.1,0.8
803,3.2,0.8
810,0.0,0.7
816,2.8,0.7
820,0.9,0.9
821,0.0,0.8
831,2.2,0.6
850,1.0,0.7
851,4.3,0.6
859,1.1,0.4
860,0.0,1.3
870,2.3,0.6
877,3.6,0.3
885,2.0,0.8
893,1.4,0.6
907,0.0,0.5
914,9.3,0.9
921,0.0,0.6
936,2.5,0.4
947,9.9,0.6
952,0.6,0.8
955,5.5,0.6
960,0.0,0.4
973,0.0,0.7
985,0.0,0.6
990,0.0,0.7
997,1.8,1.1
1006,0.0,0.6
1013,0.0,0.7
1014,0.0,0.3
1020,0.0,0.6
1051,0.0,0.7
1054,0.0,0.5
1073,1.6,0.3
1080,0.0,0.6
1121,0.0,0.2
1136,0.0,0.4
1137,0.0,0.3
1139,1.4,0.4
1141,0.0,0.1
1145,0.0,0.2
1152,0.0,0.1
1160,0.0,0.3
1190,0.0,0.1
1203,1.2,0.2
1207,0.0,0.1
1210,0.0,0.2
1225,0.0,0.3
1246,2.3,0.2
1267,0.0,0.1
1273,1.4,0.2
28,8.7,4.9
69,25.4,4.5
72,3.0,4.1
113,18.6,3.9
120,4.3,3.7
165,3.4,1.6
208,1.3,3.1
223,3.9,3.1
282,7.7,2.9
316,1.1,2.9
332,9.2,2.2
333,3.6,2.3
338,4.9,3.3
341,5.4,2.2
342,14.6,1.1
450,0.0,0.9
453,5.8,1.8
470,0.0,1.2
480,7.4,1.9
561,1.1,1.3
589,0.0,1.1
598,33.4,0.4
600,0.0,1.2
602,12.3,1.5
617,2.7,0.7
642,1.3,0.4
645,0.9,0.6
652,4.1,0.9
654,5.8,0.6
665,3.8,0.8
678,0.0,1.1
699,0.0,0.8
700,0.0,0.5
705,0.0,0.4
718,2.2,1.2
725,0.0,1.0
750,0.0,0.9
756,5.3,0.6
757,4.2,0.7
763,0.0,0.6
771,0.0,0.4
777,0.0,0.6
784,0.0,0.9
791,2.3,0.7
809,1.2,0.9
827,0.0,0.5
833,0.0,0.9
841,0.0,1.1
852,0.8,0.8
861,0.0,1.0
867,0.0,0.7
874,0.0,0.5
876,0.0,0.6
878,0.0,0.8
880,0.5,0.8
881,2.4,0.6
887,0.0,0.8
894,3.9,1.0
910,2.9,0.6
915,0.0,0.4
933,1.2,0.3
952,0.0,0.5
969,0.0,0.3
971,1.1,0.4
975,2.1,0.2
983,0.0,0.1
993,0.0,0.1
1003,0.0,0.1
1005,0.0,0.2
1007,0.0,0.1
1008,0.0,0.1
1043,0.0,0.0
1045,1.0,0.1
57,4.3,1.4
94,6.1,1.5
95,6.9,1.6
99,2.8,2.0
105,2.3,2.4
110,10.1,1.4
136,11.1,2.0
137,13.3,2.2
145,0.9,2.2
174,5.8,2.2
227,0.0,2.4
235,13.9,2.4
251,5.1,2.3
257,13.3,1.9
278,19.8,2.0
315,6.4,3.2
320,6.6,0.7
324,1.9,1.2
343,8.1,1.3
357,15.4,0.7
392,2.7,1.4
484,3.0,1.6
486,5.9,0.7
500,3.0,0.6
508,2.7,1.0
536,0.0,1.1
571,4.1,0.8
575,19.1,0.8
577,0.0,1.5
579,0.0,0.7
581,0.0,0.8
591,0.0,1.3
604,4.9,0.7
611,0.0,1.9
619,4.9,0.9
621,5.2,1.7
624,4.9,0.5
632,0.0,0.6
638,0.0,0.6
646,2.8,0.9
651,1.9,0.8
674,6.2,0.7
689,0.0,0.8
690,1.0,1.0
702,4.4,1.1
741,0.0,0.4
746,0.0,0.3
765,0.0,0.2
787,0.0,0.8
798,8.5,0.9
799,0.0,0.9
813,3.5,1.0
826,1.6,0.6
827,0.0,0.8
840,0.0,1.0
847,2.5,0.7
868,0.0,1.0
875,1.4,0.6
904,0.0,0.7
951,1.0,0.7
993,0.0,0.5
1018,2.4,0.1
1030,0.0,0.2
1033,0.0,0.4
1036,0.0,0.7
1041,0.0,0.5
1049,0.0,0.3
1070,0.0,0.3
1083,0.0,0.4
1087,0.0,0.3
1122,0.0,0.2
1124,0.0,0.2
1132,1.5,0.2
1143,0.0,0.2
1154,1.7,0.1
1155,0.0,0.2
1183,0.0,0.1
1190,0.0,0.1
47,20.6,2.2
93,20.3,1.4
96,7.8,1.4
104,0.6,2.5
126,12.2,2.2
134,1.5,1.3
142,6.5,2.1
149,14.2,2.0
171,5.7,2.1
195,10.8,2.2
200,1.7,2.0
211,3.4,1.8
222,3.8,2.1
246,7.2,1.2
260,8.1,1.8
279,4.5,1.6
296,12.9,2.7
310,11.5,1.5
315,12.7,0.9
358,4.7,1.6
365,4.1,1.2
367,20.7,0.7
381,11.9,0.7
421,7.2,1.3
479,10.2,1.3
485,2.3,0.7
519,0.0,0.7
521,0.0,0.8
536,0.9,0.6
538,2.2,1.6
543,0.0,0.7
568,1.8,1.2
572,0.0,1.7
585,7.1,0.9
598,0.0,0.8
599,1.4,0.9
617,4.4,0.7
620,0.0,0.9
637,2.1,2.4
653,11.0,1.0
670,1.2,0.7
689,1.5,0.9
697,1.1,1.1
701,0.0,1.1
718,0.0,0.2
722,4.3,0.9
731,4.0,0.4
745,3.2,0.7
757,0.0,0.6
758,10.0,0.9
773,3.6,0.7
784,2.0,0.6
842,3.1,0.6
848,0.8,0.6
856,0.0,0.7
867,0.0,0.9
892,0.0,0.7
898,2.5,0.9
908,4.3,0.3
922,1.0,0.3
949,1.3,0.7
959,0.0,0.6
963,1.4,0.4
970,0.0,0.3
979,0.0,0.2
985,5.1,0.4
995,0.0,0.2
1003,0.0,0.2
1004,0.0,0.2
1006,1.4,0.2
1018,2.5,0.2
1026,0.0,0.2
1040,0.0,0.1
1041,0.0,0.2
1050,0.0,0.1
1058,1.5,0.1
1059,0.0,0.1
1081,0.0,0.1
1094,1.1,0.1
71,18.9,1.7
86,0.6,1.5
116,13.5,1.9
140,0.9,1.7
161,5.1,1.0
180,2.7,2.2
183,0.6,1.9
190,0.8,2.1
205,1.9,2.1
240,0.0,2.0
262,12.9,2.1
275,10.7,1.5
278,2.2,2.3
287,12.3,1.4
292,7.0,2.2
304,2.6,0.5
312,11.3,0.9
332,1.4,0.8
368,4.0,1.1
397,2.9,1.3
401,1.3,1.3
430,3.1,0.8
437,14.3,1.4
451,8.2,1.1
487,3.9,1.2
506,7.2,0.8
509,1.3,0.7
518,14.6,1.0
571,5.6,0.9
590,3.3,0.6
608,0.9,0.9
609,0.0,1.7
614,1.7,1.2
629,0.0,0.8
649,0.0,0.5
653,8.9,0.5
658,26.2,1.1
674,1.0,1.1
684,0.0,0.9
685,0.0,1.4
687,4.3,1.3
698,12.8,1.0
701,0.8,0.5
703,0.0,1.2
707,0.0,1.0
714,6.6,0.9
722,1.9,1.2
729,0.0,1.2
733,2.4,0.3
762,1.7,0.8
780,12.2,0.9
785,0.9,1.3
801,0.0,0.6
802,0.4,0.7
806,0.0,1.2
820,0.0,0.4
830,1.5,0.8
842,0.0,1.0
850,0.0,0.7
867,0.0,0.5
878,1.3,0.6
891,0.0,0.7
896,6.7,0.1
947,2.4,0.5
949,0.0,0.4
954,0.0,0.4
956,0.0,0.5
957,0.0,0.4
960,0.2,0.6
969,0.0,0.3
971,0.0,0.5
977,0.0,0.5
986,0.0,0.2
998,0.0,0.3
1003,1.1,0.0
1004,1.2,0.3
1008,0.0,0.2
1027,2.2,0.2
1033,0.0,0.1
1038,0.8,0.2
1066,0.0,0.1
1068,0.0,0.1
1070,0.0,0.1
1102,0.0,0.1
1106,1.0,0.1
61,10.0,1.3
93,20.9,2.2
98,10.6,1.9
148,8.1,2.2
152,3.6,1.2
198,6.6,0.7
200,13.7,1.9
215,6.1,2.0
223,6.9,2.5
241,4.4,1.3
247,9.2,1.9
257,16.0,2.3
265,1.4,0.7
287,5.2,1.9
331,3.7,0.7
355,3.1,1.0
370,8.6,1.0
375,5.5,0.7
379,3.3,1.2
387,5.5,0.9
395,7.5,1.2
429,6.6,1.2
432,2.3,0.6
455,3.9,0.8
461,0.0,1.0
481,2.1,1.6
485,2.2,0.9
518,0.7,0.7
520,4.5,0.6
527,7.7,1.2
575,0.0,1.1
580,7.1,1.0
581,21.8,1.4
605,0.0,0.7
610,1.3,0.8
623,9.9,0.7
648,15.5,0.8
649,6.2,1.1
655,13.3,0.9
660,6.1,0.9
661,0.5,1.0
668,0.0,0.8
671,3.8,0.7
684,1.3,0.3
704,0.0,0.6
705,0.0,0.8
719,0.0,1.3
726,0.0,1.1
746,0.0,1.2
753,0.0,1.1
758,0.0,1.1
759,0.0,0.8
762,0.0,0.6
776,0.0,0.8
781,1.6,1.3
805,0.0,1.0
816,6.0,0.4
833,0.0,0.4
843,0.0,0.6
853,8.1,0.5
873,0.0,0.7
896,0.0,0.5
900,0.0,0.4
903,0.0,0.6
914,3.6,0.3
917,0.0,0.5
939,3.7,0.5
952,2.5,0.4
956,1.8,0.4
966,0.0,0.0
968,9.3,0.4
979,0.0,0.3
981,2.0,0.1
983,0.0,0.2
992,0.0,0.3
996,0.0,0.2
998,0.0,0.2
1010,0.0,0.3
1011,0.0,0.1
1014,0.0,0.2
1019,0.0,0.2
1020,0.0,0.2
1038,0.0,0.1
1043,2.1,0.1
1053,0.0,0.1
1056,0.0,0.1
1062,0.0,0.2
1067,0.0,0.1
76,15.1,2.0
81,13.8,1.1
136,12.7,2.2
141,4.0,1.2
146,4.1,2.5
158,8.1,2.2
173,0.0,1.7
193,6.8,2.3
227,15.3,1.2
240,13.5,1.0
277,5.8,2.3
298,2.0,1.2
324,1.1,0.7
335,11.4,0.7
336,11.9,1.2
339,11.7,1.0
344,3.9,1.0
377,0.0,1.3
395,3.2,0.5
400,3.3,1.2
436,12.4,1.2
451,2.0,0.5
456,17.8,0.8
457,3.9,0.8
462,20.0,1.1
480,1.9,0.8
493,0.0,0.9
494,2.6,0.8
556,11.8,1.0
578,4.6,1.1
588,0.0,0.8
591,1.3,0.3
614,1.4,0.4
617,7.3,0.9
621,1.1,0.9
627,1.8,1.8
636,2.2,0.3
637,2.9,0.7
639,0.0,1.4
650,3.2,0.9
654,15.4,0.6
662,0.0,1.1
675,8.6,0.7
680,3.6,1.0
685,2.1,0.5
700,1.4,0.4
728,2.6,0.7
730,0.0,0.9
745,0.0,0.6
747,0.0,0.5
771,0.0,0.6
776,1.6,0.3
794,0.0,0.3
803,0.0,0.3
804,0.0,0.4
805,0.0,0.5
811,0.0,0.1
826,0.0,0.3
827,0.0,0.3
855,0.0,0.2
856,0.0,0.2
864,0.0,0.2
869,0.0,0.2
871,8.6,0.2
872,0.0,0.1
878,0.0,0.2
886,1.3,0.1
894,0.0,0.3
900,3.9,0.2
917,3.6,0.1
918,0.0,0.1
928,0.8,0.1
59,23.3,1.5
82,5.7,2.1
92,14.8,2.1
106,3.4,1.6
118,5.7,1.6
137,7.2,1.4
148,16.6,1.8
181,12.6,2.2
187,2.4,1.5
207,16.7,2.6
224,0.0,1.8
254,11.5,1.1
284,5.6,0.9
318,8.3,1.0
326,3.2,1.1
330,9.5,0.5
332,12.5,0.7
360,6.6,0.4
367,8.7,0.6
372,1.4,0.6
416,0.0,0.6
428,1.0,1.4
436,2.1,1.3
442,3.7,0.7
464,0.0,0.9
473,6.0,1.3
489,4.2,0.9
506,7.9,0.7
513,1.5,1.2
517,1.5,1.3
527,0.5,1.1
534,2.0,0.8
568,2.7,1.0
573,9.6,0.8
598,2.9,0.6
599,6.9,0.4
613,1.8,1.0
619,11.2,0.4
623,4.5,0.4
637,0.0,0.7
639,0.0,0.9
654,0.0,0.7
659,1.4,0.6
660,0.0,1.0
670,0.0,0.6
678,3.1,0.5
682,-0.9,0.9
694,0.0,1.2
724,9.4,0.7
728,0.0,0.7
729,1.1,0.5
730,0.0,0.6
743,0.0,0.8
746,9.0,0.7
751,0.0,0.5
784,0.0,0.7
785,0.0,0.6
800,9.7,0.5
807,0.0,0.3
808,0.0,0.4
811,0.0,0.0
817,0.0,0.5
822,0.0,0.2
826,2.6,0.4
850,0.0,0.3
851,0.0,0.3
853,0.0,0.3
860,0.0,0.2
866,1.0,0.3
880,0.0,0.2
885,0.0,0.1
892,0.0,0.3
894,0.0,0.2
896,0.0,0.2
902,-0.1,0.2
906,0.0,0.2
911,0.0,0.1
51,6.6,1.1
74,17.4,1.7
79,11.3,2.2
114,6.8,1.9
116,15.0,2.7
125,9.0,2.1
130,7.8,2.1
141,9.3,3.1
144,9.6,2.2
145,13.4,2.5
146,12.6,1.7
174,22.4,1.4
179,7.4,2.5
194,1.1,1.4
200,13.7,1.6
206,3.9,0.3
212,3.3,0.8
216,2.1,0.3
220,10.3,0.7
230,2.7,0.4
235,3.2,1.1
238,9.9,1.2
241,0.0,0.4
247,8.7,0.6
248,7.6,0.9
249,7.3,0.9
253,2.3,0.9
256,6.8,0.4
258,2.8,1.2
260,0.9,0.8
266,3.7,0.5
275,3.2,1.6
289,0.0,0.2
294,0.0,0.6
297,1.8,0.8
298,2.2,0.5
299,0.0,1.0
300,24.8,0.7
308,1.2,0.6
309,2.6,0.9
311,1.6,0.8
312,1.2,0.9
316,0.0,0.7
317,0.0,1.0
328,0.0,0.4
334,4.7,0.1
337,0.0,1.1
339,1.2,1.4
340,0.0,0.4
345,0.0,0.9
346,8.7,0.4
347,0.0,0.5
356,0.0,0.4
357,0.0,0.6
360,0.8,0.2
370,0.0,0.1
373,1.2,0.3
382,0.0,0.2
390,0.0,0.0
391,0.0,0.3
394,10.0,0.1
396,0.8,0.2
398,1.1,0.1
400,1.2,0.1
401,3.1,0.1
404,0.0,0.2
406,0.0,0.1
407,0.0,0.2
414,0.0,0.1
434,1.7,0.1
439,0.0,0.1
441,0.0,0.1
447,1.7,0.1
456,3.7,0.1
461,0.0,0.1
471,0.0,0.1
474,0.0,0.1
480,0.0,0.1
492,1.6,0.1
41,14.2,1.1
50,11.4,1.4
70,22.8,2.5
97,2.1,2.0
99,1.0,1.4
124,17.9,1.7
148,8.4,1.8
164,5.3,2.2
182,4.6,2.1
183,7.1,2.0
192,7.7,1.4
210,11.7,0.9
225,24.1,2.2
308,0.0,0.7
318,2.6,2.6
330,4.4,1.0
332,3.0,0.3
353,12.7,0.8
367,3.2,0.4
370,1.5,0.8
388,0.4,0.7
393,5.2,0.7
398,2.9,0.6
421,6.8,0.8
432,1.2,0.8
447,9.1,1.2
488,3.5,0.7
489,0.5,0.5
502,1.7,0.6
523,3.0,0.6
540,0.0,0.7
548,1.6,0.2
561,3.1,0.8
569,4.9,0.6
571,2.1,0.6
594,2.9,0.9
599,1.2,1.6
602,0.0,0.8
607,1.6,0.8
618,0.0,0.8
621,0.0,0.5
631,2.1,0.6
643,0.0,0.6
655,4.4,0.4
660,0.0,0.7
677,0.0,0.5
678,3.0,0.5
682,8.5,0.6
706,0.0,0.4
711,0.0,0.2
712,0.0,0.1
719,0.0,0.5
723,0.0,0.3
729,0.0,0.1
732,0.0,0.3
734,0.0,0.2
736,1.3,0.2
738,0.0,0.2
744,1.8,0.1
748,2.6,0.2
